time,open,high,low,close
1770597120,25215.7,25216.8,25206.9,25206.9
1770597180,25207.5,25227.1,25207.5,25226.2
1770597240,25226.5,25238.4,25226.2,25235.4
1770597300,25235,25238.2,25230.8,25234.1
1770597360,25233.3,25235.1,25227.1,25227.3
1770597420,25226.3,25228.2,25218,25218.3
1770597480,25218.1,25223.8,25217.1,25218.3
1770597540,25218.1,25219.7,25212.8,25212.8
1770597600,25212.6,25216.2,25206.3,25208.1
1770597660,25207.6,25217.3,25204.3,25215.4
1770597720,25216.2,25220.6,25210.2,25212.3
1770597780,25212.7,25215.9,25205.6,25205.6
1770597840,25205.5,25209.4,25203.7,25207.5
1770597900,25207.2,25211.8,25202.9,25206.3
1770597960,25206.1,25210,25200.2,25201
1770598020,25200.7,25201.9,25191.4,25196.6
1770598080,25196,25196,25190.5,25190.7
1770598140,25189.8,25189.8,25176.2,25187
1770598200,25187.1,25196.3,25179.4,25180.2
1770598260,25180.6,25189.7,25178.1,25186.7
1770598320,25187.9,25191.7,25185.1,25191.1
1770598380,25181.9,25183.4,25174.2,25177.5
1770598440,25177.3,25177.9,25170.7,25176.8
1770598500,25176.1,25181.6,25171.4,25177.2
1770598560,25177.1,25180.3,25171.4,25172.1
1770598620,25173.5,25189.8,25173.5,25184.6
1770598680,25184.2,25186.1,25175.5,25178
1770598740,25178.1,25181.9,25175.3,25175.3
1770598800,25175.1,25177.9,25166.7,25173.1
1770598860,25174.2,25177,25165.5,25168.9
1770598920,25169.4,25176.6,25167.6,25173.7
1770598980,25174.2,25175,25163.6,25169
1770599040,25169.1,25173.2,25161.3,25163.9
1770599100,25163.6,25165.7,25156.4,25158.1
1770599160,25157.8,25161.2,25149.1,25156.5
1770599220,25156.4,25160.8,25154.6,25157.6
1770599280,25157.3,25173.1,25153.2,25168.4
1770599340,25167.6,25176.9,25165.7,25174.6
1770599400,25173.2,25176.9,25169.3,25174.4
1770599460,25173.4,25174.3,25167.3,25169.9
1770599520,25169.3,25170.9,25158,25166.9
1770599580,25166.4,25173.4,25161.1,25161.2
1770599640,25162.2,25165.1,25154.8,25156
1770599700,25156.8,25158.9,25148.5,25148.9
1770599760,25149,25161.4,25146.3,25159.2
1770599820,25158.9,25159.2,25147.9,25152.1
1770599880,25151.6,25156.5,25147.7,25151.1
1770599940,25151.2,25164,25150.4,25164
1770600000,25163.8,25169.4,25161.6,25165.9
1770600060,25166.3,25172.6,25159.6,25164.7
1770600120,25163.2,25173.4,25159.5,25159.5
1770600180,25157,25160.7,25152.9,25154.7
1770600240,25154.6,25163.5,25151.6,25161.6
1770600300,25161.5,25168.4,25156.1,25158.5
1770600360,25158.2,25163.9,25157.9,25161.3
1770600420,25160.8,25164.2,25156.7,25164.1
1770600480,25163.6,25164.1,25155.6,25159.8
1770600540,25159.7,25159.7,25147.5,25149.4
1770600600,25149.8,25166,25149.8,25156.7
1770600660,25156.8,25165.8,25153.8,25165.6
1770600720,25165.4,25175.4,25163.5,25171.8
1770600780,25171.2,25171.8,25162,25170.4
1770600840,25169.8,25170.5,25160.2,25161.7
1770600900,25161.8,25166.8,25155.5,25166.3
1770600960,25167.3,25168.2,25156.7,25161.8
1770601020,25161.5,25161.5,25148,25153.2
1770601080,25152.5,25153,25135.7,25140.2
1770601140,25139.7,25143,25132.4,25134.5
1770601200,25134.9,25145.4,25131.4,25145
1770601260,25143.8,25151.7,25143.7,25148.9
1770601320,25149.1,25149.8,25140,25143.5
1770601380,25143.7,25147.2,25137.9,25140.1
1770601440,25140,25144.4,25139.1,25140.2
1770601500,25141,25144.9,25129.2,25131.7
1770601560,25131.8,25131.9,25117.3,25118
1770601620,25118.1,25140.2,25116.4,25139.6
1770601680,25139.7,25146.2,25138.6,25143.2
1770601740,25143.1,25143.3,25133.2,25134.3
1770601800,25134.6,25136,25117.3,25126
1770601860,25126.7,25139.7,25122.9,25139.1
1770601920,25139.2,25139.6,25132.2,25133.3
1770601980,25133.1,25133.6,25123.3,25126
1770602040,25124.8,25130.2,25121.2,25129.7
1770602100,25130.3,25130.3,25116.2,25119.9
1770602160,25120.2,25126.1,25119.4,25121.9
1770602220,25120.8,25122.9,25108.3,25122.7
1770602280,25123,25134.5,25122.8,25132.9
1770602340,25132.6,25135.2,25127.9,25130.2
1770602400,25129.9,25136,25121.9,25130.2
1770602460,25131.5,25135.7,25130.2,25134.3
1770602520,25134.8,25134.8,25122.5,25126.3
1770602580,25125.8,25129.9,25120.3,25129.9
1770602640,25129.6,25139.4,25128.4,25138.4
1770602700,25138.7,25142.4,25129.8,25137.6
1770602760,25138.1,25140.1,25133.7,25136.6
1770602820,25136.7,25145.4,25132.4,25145.4
1770602880,25144.9,25152.8,25140,25151
1770602940,25152.4,25158.8,25152.1,25155
1770603000,25154.7,25161.9,25153.6,25159.5
1770603060,25159.6,25161.4,25152,25153.6
1770603120,25153.8,25153.8,25141.2,25141.2
1770603180,25141.4,25148.1,25135.2,25146.6
1770603240,25147.5,25148.7,25138.4,25138.4
1770603300,25139.1,25140.3,25133.9,25134.5
1770603360,25135.7,25140.8,25133.1,25136
1770603420,25135.9,25142.7,25134.9,25140
1770603480,25140.3,25143.8,25139,25141
1770603540,25140.5,25142.2,25137.2,25138.2
1770603600,25137.5,25146.2,25137,25145.1
1770603660,25145.3,25149.6,25143.1,25146.5
1770603720,25146.4,25154.6,25143.8,25143.8
1770603780,25144.3,25146.8,25138,25146.4
1770603840,25146.1,25148.1,25141,25142.6
1770603900,25142.8,25145.6,25134.6,25141.4
1770603960,25139.8,25140.1,25125.7,25128.8
1770604020,25128.3,25135,25126.4,25127.3
1770604080,25127.5,25139.8,25125,25136.8
1770604140,25135.9,25142.5,25134.5,25138.2
1770604200,25139,25147.7,25138.1,25147.2
1770604260,25146.7,25155.4,25146.3,25153
1770604320,25153.3,25162.1,25153.3,25161.6
1770604380,25161.7,25162.7,25155.5,25157.7
1770604440,25157.5,25158.9,25154.2,25155.1
1770604500,25155.3,25164,25155.3,25163.3
1770604560,25163.1,25170.5,25163.1,25167.3
1770604620,25167.6,25168.9,25164.8,25168
1770604680,25167.9,25170.3,25159.8,25162.2
1770604740,25162.1,25163.8,25156.1,25163.2
1770604800,25162.8,25165.6,25158.7,25164.3
1770604860,25164,25171.9,25162.8,25171.1
1770604920,25170.4,25172.7,25169.8,25172.5
1770604980,25172.1,25174.6,25167,25171.7
1770605040,25171.5,25174.7,25168.3,25168.9
1770605100,25168.7,25172,25167.3,25171.1
1770605160,25171.3,25171.4,25165.8,25168.2
1770605220,25168,25168.5,25161.5,25163.1
1770605280,25162.6,25165.5,25160.8,25163.1
1770605340,25163,25169.8,25163,25168.3
1770605400,25168.1,25168.1,25159.4,25160.5
1770605460,25160.6,25161.8,25157.4,25159
1770605520,25158.6,25160.7,25156,25159.6
1770605580,25159.4,25160.7,25155.4,25158.4
1770605640,25158.3,25161.3,25157.7,25160.3
1770605700,25160.1,25170.6,25153.9,25156.1
1770605760,25154.6,25154.6,25149.2,25150.1
1770605820,25149.9,25149.9,25139.5,25140.2
1770605880,25140.3,25140.3,25134.4,25135
1770605940,25134.4,25142.8,25134.3,25140.6
1770606000,25140.3,25154.4,25140.3,25152.6
1770606060,25152.5,25152.5,25142.2,25142.2
1770606120,25142.1,25146,25139.7,25146
1770606180,25145.4,25146.6,25140.2,25143.1
1770606240,25143.2,25145.7,25137.7,25138.3
1770606300,25138.2,25143.2,25137.4,25140
1770606360,25139.9,25143.2,25138.8,25140.4
1770606420,25140.2,25141.5,25135.4,25139
1770606480,25139.1,25139.1,25134.5,25137.3
1770606540,25137.7,25140.8,25135.8,25138.9
1770606600,25138.8,25141,25131.3,25131.5
1770606660,25131.3,25136,25128.8,25135.6
1770606720,25135.7,25137.2,25130.3,25133.3
1770606780,25133.5,25137.2,25133.3,25134.8
1770606840,25134.3,25138.4,25131.8,25138.4
1770606900,25137.6,25139.4,25135.8,25138.9
1770606960,25138.7,25148.1,25138.1,25146
1770607020,25145.6,25146.6,25140.6,25143.9
1770607080,25143.8,25143.8,25137.6,25138.5
1770607140,25138.4,25139.2,25129.6,25133.1
1770607200,25133.2,25136.7,25128,25135.9
1770607260,25136.1,25140.2,25135.7,25139.9
1770607320,25140,25141.5,25136.6,25138.8
1770607380,25139,25143.1,25138.6,25142.9
1770607440,25141.9,25143.7,25139.7,25140.4
1770607500,25142.2,25144.2,25137.7,25137.7
1770607560,25137.5,25141.3,25135.3,25135.3
1770607620,25135.2,25135.3,25130.9,25131.5
1770607680,25131.3,25136.3,25129.8,25129.8
1770607740,25130.6,25131,25126.3,25126.3
1770607800,25122.4,25129.8,25116.5,25127.7
1770607860,25127.2,25136.4,25123.2,25134.2
1770607920,25134,25139.5,25132.7,25137.7
1770607980,25137.6,25139.2,25131,25131.8
1770608040,25131.9,25137.3,25131.6,25136.1
1770608100,25137.3,25137.3,25116.3,25116.4
1770608160,25116.2,25118.7,25110.6,25111.2
1770608220,25108.6,25117.6,25104.4,25114.5
1770608280,25113.6,25119.6,25111.8,25116.4
1770608340,25116.1,25117.8,25114.1,25115.5
1770608400,25115.4,25122.8,25110.3,25122.3
1770608460,25122.4,25122.4,25111.6,25112.5
1770608520,25110.9,25119,25108.4,25116.3
1770608580,25116,25123,25113.1,25122.5
1770608640,25122.8,25124,25118.5,25120.6
1770608700,25120.7,25123.3,25116.4,25118
1770608760,25117.2,25120.6,25116.4,25116.8
1770608820,25117.7,25121,25114.6,25114.8
1770608880,25114.5,25116.2,25106.4,25106.4
1770608940,25106.7,25115.9,25105.9,25115.2
1770609000,25115.5,25120,25115.2,25116.9
1770609060,25116.3,25122.4,25113.5,25121.5
1770609120,25121.4,25122.9,25118.9,25121.1
1770609180,25120.7,25130.3,25120.7,25128.8
1770609240,25128.3,25128.5,25120.6,25121.1
1770609300,25120.9,25123.1,25114.4,25119
1770609360,25119.1,25119.1,25107.9,25110.2
1770609420,25110.1,25113.7,25107.5,25107.7
1770609480,25107,25107,25101.5,25104.9
1770609540,25105.9,25107.8,25101.5,25101.6
1770609600,25101.8,25122.8,25101.5,25121.6
1770609660,25121.9,25130.1,25121.9,25126.3
1770609720,25126.4,25127.7,25116.7,25122.4
1770609780,25122.7,25126.6,25122,25124.7
1770609840,25124.9,25129.7,25124.6,25127.9
1770609900,25127.8,25132.7,25125.7,25129
1770609960,25129.1,25133.1,25126.7,25130.7
1770610020,25130.6,25135.7,25129.5,25134.3
1770610080,25134,25135.6,25129.7,25132.5
1770610140,25132,25135.4,25131.7,25132.8
1770610200,25132.3,25133.8,25127.7,25131.9
1770610260,25131.7,25134.6,25131.2,25131.9
1770610320,25132.4,25132.4,25128.3,25130.3
1770610380,25130,25130,25125.5,25128.6
1770610440,25128.5,25130.1,25124.6,25125.6
1770610500,25126.3,25128.4,25123.7,25128.2
1770610560,25128,25129.1,25125.2,25127
1770610620,25126.3,25128.9,25123.5,25127.8
1770610680,25127.9,25132.7,25127.4,25131.6
1770610740,25131.7,25131.7,25127.2,25130.4
1770610800,25130,25130.3,25123.7,25129.5
1770610860,25129.4,25129.4,25123.1,25123.2
1770610920,25123.4,25124.3,25117.2,25117.4
1770610980,25117.8,25124.8,25117.8,25124.7
1770611040,25125.2,25125.7,25119.4,25125.2
1770611100,25124.8,25130.7,25121.7,25129.6
1770611160,25129.5,25130.9,25124.1,25125.4
1770611220,25125.7,25127.8,25124.8,25127.2
1770611280,25127.1,25127.8,25125.8,25127.3
1770611340,25127.1,25128,25125.6,25126.3
1770611400,25126.4,25127.2,25120.1,25121.1
1770611460,25121.2,25121.2,25114.2,25117.8
1770611520,25117.9,25117.9,25111.3,25111.4
1770611580,25111.3,25113.6,25107.6,25108.6
1770611640,25109,25112.2,25107.6,25110.7
1770611700,25111.3,25112.7,25107.4,25107.9
1770611760,25107.8,25114.8,25106.9,25109.7
1770611820,25109.4,25109.7,25105.8,25107.7
1770611880,25107.6,25111.5,25106.9,25109.3
1770611940,25109.2,25109.9,25107.2,25109
1770612000,25108.9,25115.6,25105.8,25115.6
1770612060,25115.5,25118.4,25114.6,25117.8
1770612120,25117.5,25119.8,25116.4,25118
1770612180,25117.8,25120.9,25111.2,25111.2
1770612240,25110.9,25114.2,25106.2,25110.3
1770612300,25110.4,25110.4,25105.4,25109.9
1770612360,25110.1,25114.7,25110.1,25114.1
1770612420,25114.4,25115.5,25112.6,25113.7
1770612480,25113.9,25115.1,25110.2,25114.7
1770612540,25114.6,25115.2,25112.7,25113.8
1770612600,25113.7,25114.3,25112.2,25114.1
1770612660,25113.9,25115.1,25112.9,25113.1
1770612720,25113,25113,25093.8,25094.7
1770612780,25094.6,25101.1,25093.8,25099
1770612840,25099.2,25099.2,25091.7,25096.7
1770612900,25096.9,25100.1,25094.3,25099.7
1770612960,25099.6,25106,25099.4,25101
1770613020,25100.8,25102.1,25097.9,25100.1
1770613080,25099.6,25103.8,25096.6,25098
1770613140,25097.8,25100.2,25096.5,25098.9
1770613200,25098.4,25101,25094.1,25094.7
1770613260,25094.8,25103.4,25094.7,25103.2
1770613320,25103.7,25106.1,25101.5,25104.7
1770613380,25104.5,25106.3,25098.8,25104.9
1770613440,25104.8,25105.3,25095.8,25095.8
1770613500,25095.5,25100.3,25094.3,25095.8
1770613560,25096,25098.3,25092,25096.9
1770613620,25096.6,25096.6,25091,25092.3
1770613680,25092.8,25094.7,25088.2,25093.4
1770613740,25093.6,25099.8,25092.9,25099.6
1770613800,25098.9,25106.1,25098.2,25104
1770613860,25103.8,25110.4,25100.8,25107.7
1770613920,25107.6,25111.3,25106.3,25110.7
1770613980,25110.8,25111.3,25108.1,25109.4
1770614040,25109.3,25109.9,25104.8,25106
1770614100,25106.1,25117.4,25106.1,25115.2
1770614160,25115.4,25120.6,25114.5,25119.7
1770614220,25119.8,25122.1,25117.6,25118.5
1770614280,25118.4,25124.7,25117.9,25122.2
1770614340,25122.7,25124.9,25121,25122.1
1770614400,25122.6,25126,25121.1,25125.7
1770614460,25127,25133.7,25126.5,25132
1770614520,25131.9,25132,25126.2,25128
1770614580,25128.1,25131.6,25127.7,25131.3
1770614640,25131.8,25133.1,25125.5,25127.7
1770614700,25127.5,25132,25127.5,25131.2
1770614760,25131.1,25131.2,25126.3,25127.6
1770614820,25127.4,25131.1,25126,25126.3
1770614880,25125.7,25126.7,25118,25120.7
1770614940,25120.3,25124.5,25120.2,25121.8
1770615000,25121.7,25127.8,25121.7,25122.3
1770615060,25122.2,25123.5,25119.1,25121.6
1770615120,25121.4,25121.7,25113.5,25118.9
1770615180,25118.3,25127,25118.3,25124.7
1770615240,25125,25130.4,25125,25130.4
1770615300,25131.3,25140.9,25131.1,25135.9
1770615360,25135.5,25136.8,25133.3,25136.8
1770615420,25136.6,25136.6,25129.9,25132.9
1770615480,25132.4,25133.9,25127,25127.9
1770615540,25128,25129.5,25122.6,25125.8
1770615600,25125.7,25125.8,25114.6,25115.9
1770615660,25116.1,25119.9,25111.7,25116
1770615720,25115.7,25119.1,25115,25116.5
1770615780,25116.3,25119.9,25115.9,25118.7
1770615840,25118.5,25119.7,25108.8,25111.2
1770615900,25110.7,25111,25105.1,25107.3
1770615960,25107.2,25107.2,25101.3,25105
1770616020,25105.3,25112,25104.3,25111.9
1770616080,25111.8,25114.8,25109.6,25110.1
1770616140,25110,25117.4,25109.8,25115
1770616200,25114.4,25118.6,25112.5,25113.1
1770616260,25113,25117.2,25113,25115.8
1770616320,25115.7,25123.2,25115.7,25123.2
1770616380,25124,25131.3,25124,25130.6
1770616440,25130.9,25132.5,25129.4,25129.7
1770616500,25129.6,25131,25124.3,25125.5
1770616560,25125.4,25129.1,25125.2,25127.6
1770616620,25127.4,25130.2,25125.9,25126.5
1770616680,25126.6,25128,25123.8,25124.7
1770616740,25124.6,25128.3,25123,25127.9
1770616800,25128,25134.6,25086.1,25092.8
1770616860,25092.5,25116.1,25075.9,25111
1770616920,25110.9,25112.1,25085,25097.5
1770616980,25098,25099.5,25083,25088.4
1770617040,25088.5,25092.6,25080.6,25091.8
1770617100,25091.7,25106.6,25089.3,25102.9
1770617160,25102.6,25104.6,25092.5,25102
1770617220,25101.8,25110.9,25101.8,25110.9
1770617280,25110.8,25115,25104.2,25113.2
1770617340,25112.9,25114.6,25108.4,25109.8
1770617400,25109.5,25114,25099.2,25105.8
1770617460,25105.7,25114.3,25100.7,25108.5
1770617520,25109.9,25114.2,25107.5,25108.4
1770617580,25107.7,25107.7,25099.7,25100.4
1770617640,25100.8,25109,25098.3,25106.5
1770617700,25105.9,25107.1,25096.8,25096.8
1770617760,25096.9,25099.8,25088.6,25088.6
1770617820,25088.7,25089.9,25082,25089
1770617880,25088.4,25089.6,25074.3,25077.1
1770617940,25077.6,25087.4,25076.5,25077.9
1770618000,25077.7,25082.8,25072.5,25081.4
1770618060,25081.5,25081.5,25076.3,25080.1
1770618120,25080.3,25089.3,25075.2,25086.8
1770618180,25087.1,25088.3,25081.7,25086.5
1770618240,25087.3,25091.6,25084.6,25089.8
1770618300,25089.5,25090.2,25081.7,25085.2
1770618360,25085.8,25093.1,25083.4,25085.5
1770618420,25085.4,25088.7,25084.4,25085.7
1770618480,25084.2,25085.5,25078.5,25081.8
1770618540,25081.6,25086.6,25078.5,25079.3
1770618600,25077.8,25097,25077.6,25082.9
1770618660,25082.5,25088.9,25078.3,25084.7
1770618720,25084.8,25088.6,25080.3,25084.8
1770618780,25084.9,25096.6,25084.4,25094.3
1770618840,25094.8,25099.9,25092.8,25095.2
1770618900,25095.3,25100.8,25091.3,25096.9
1770618960,25097.2,25103.1,25096.9,25103
1770619020,25102.8,25112.2,25100.1,25110.5
1770619080,25110.2,25111.5,25104.5,25107
1770619140,25107.1,25113,25106.6,25110.6
1770619200,25110.9,25111.1,25105.6,25108.8
1770619260,25108.9,25109.5,25096,25100
1770619320,25099.8,25106.9,25099.3,25104.3
1770619380,25104.2,25108.1,25103.4,25105.4
1770619440,25105.1,25106.1,25095.2,25095.8
1770619500,25094.1,25096.4,25083.8,25086.6
1770619560,25086.5,25091.8,25086.2,25087.5
1770619620,25088.4,25106.4,25087.3,25106.1
1770619680,25105,25109,25103.7,25106.2
1770619740,25106.5,25109.4,25100.4,25100.6
1770619800,25102.4,25107.2,25098.9,25103.3
1770619860,25103.2,25105.1,25094.3,25094.3
1770619920,25094.6,25098.2,25092.8,25098.1
1770619980,25098.2,25105.3,25094.5,25104.6
1770620040,25104.8,25111,25102.2,25104.3
1770620100,25104.5,25104.6,25095.5,25097.4
1770620160,25097.2,25099.4,25080.6,25084.2
1770620220,25084.4,25084.5,25077.5,25077.5
1770620280,25075.3,25081.4,25070.2,25070.2
1770620340,25070.3,25080.7,25067.9,25079.1
1770620400,25079.5,25081.4,25071.9,25081.4
1770620460,25081.2,25081.2,25072,25073.2
1770620520,25073.3,25080.5,25072.4,25073.2
1770620580,25073.6,25077.8,25068,25077.5
1770620640,25077.6,25079,25072,25078.2
1770620700,25078,25086.7,25073.4,25077.5
1770620760,25077.8,25091.2,25075.9,25090.8
1770620820,25090.7,25094.2,25084.7,25084.8
1770620880,25085.3,25085.3,25076.5,25079.3
1770620940,25079.4,25081.1,25076.8,25078.7
1770621000,25080.2,25084.1,25078.5,25083.9
1770621060,25084,25086.4,25083.4,25086.2
1770621120,25086.1,25086.1,25075.2,25077.8
1770621180,25077.9,25079.5,25066,25071.8
1770621240,25070.9,25073.9,25068.7,25070.1
1770621300,25070.3,25075.5,25063,25066.9
1770621360,25065.9,25079.9,25065.5,25076.1
1770621420,25075.1,25079.9,25073.4,25079.4
1770621480,25079.6,25081.4,25077.2,25080.8
1770621540,25080.9,25083,25077.9,25078.6
1770621600,25078.5,25081.5,25074.6,25079.8
1770621660,25079.6,25080.6,25070.2,25070.5
1770621720,25070.3,25070.4,25056.2,25059.3
1770621780,25060.8,25064.2,25054,25055.6
1770621840,25055.8,25063.2,25052.2,25061
1770621900,25059.4,25063.1,25055.9,25062.3
1770621960,25062.4,25065.3,25059.6,25059.7
1770622020,25059.9,25060.1,25054.3,25056
1770622080,25056.2,25059,25044.7,25049.5
1770622140,25049.7,25056.9,25047,25051.9
1770622200,25051.7,25052.7,25042.4,25049.5
1770622260,25049,25049.9,25035.9,25042.2
1770622320,25044.2,25049.4,25043.3,25043.8
1770622380,25042.9,25044.7,25037.8,25041.1
1770622440,25040.8,25040.8,25033.2,25037.7
1770622500,25037.6,25048.7,25037.6,25044.9
1770622560,25045,25047.1,25040.6,25045.8
1770622620,25045.9,25049.8,25042,25046.8
1770622680,25046.9,25049,25044.6,25044.8
1770622740,25045,25050.6,25044.5,25049.4
1770622800,25049.5,25053.9,25046.5,25052
1770622860,25051.8,25056.4,25051.3,25055
1770622920,25055.1,25063.8,25055.1,25061.6
1770622980,25060.9,25062.9,25058.7,25059.3
1770623040,25059.4,25059.4,25050.5,25056.9
1770623100,25056.7,25064,25055.4,25060.4
1770623160,25060.6,25068.4,25059.4,25066.6
1770623220,25066.5,25070.3,25063.3,25069.3
1770623280,25069.1,25073.8,25060.9,25062.9
1770623340,25063.4,25069.9,25061.1,25069.8
1770623400,25070,25078.7,25068.9,25077.6
1770623460,25077.9,25079,25072.3,25076
1770623520,25076.5,25078.7,25073.6,25076.5
1770623580,25076,25086.6,25076,25081.1
1770623640,25081,25081,25073,25075.2
1770623700,25075.1,25075.7,25062.7,25064.6
1770623760,25064.5,25073.3,25063.5,25066.6
1770623820,25066.7,25074.6,25066.3,25066.7
1770623880,25066.9,25076.4,25066.9,25068.1
1770623940,25067.3,25073.6,25064.9,25071.7
1770624000,25070.3,25094.3,25067.4,25093.3
1770624060,25092.6,25092.7,25079.6,25091.2
1770624120,25091.1,25091.6,25079.1,25086.4
1770624180,25086,25100.5,25084.8,25100.5
1770624240,25100,25106.1,25096.8,25099.4
1770624300,25098.6,25108.1,25094.8,25105.6
1770624360,25105.8,25112.1,25104.1,25110.6
1770624420,25111.1,25114.1,25104.4,25112.6
1770624480,25112.8,25116.8,25109.9,25115.4
1770624540,25115.7,25124.7,25112.2,25113.1
1770624600,25113.3,25126.2,25113.3,25123.7
1770624660,25124.1,25125.2,25116.2,25119.2
1770624720,25118.9,25126.9,25113.5,25114
1770624780,25114.1,25114.1,25107.2,25107.8
1770624840,25109.1,25117.2,25108.9,25113.4
1770624900,25113.5,25116.6,25109.7,25110.8
1770624960,25110.6,25122.8,25109.7,25109.9
1770625020,25109.1,25111.5,25099.4,25104.1
1770625080,25104.2,25105.1,25097.2,25097.9
1770625140,25098.1,25111.8,25095.4,25111.2
1770625200,25112.2,25113.7,25107.4,25108.5
1770625260,25108.3,25112.8,25099.8,25101.2
1770625320,25100.2,25101,25092,25098.3
1770625380,25099.3,25101.1,25094.6,25094.6
1770625440,25094.8,25100.9,25089.4,25091.9
1770625500,25092.9,25099.1,25089.8,25094.8
1770625560,25094.5,25101.6,25090,25099.9
1770625620,25099.8,25100.3,25091.9,25094.9
1770625680,25095.9,25096.2,25091.5,25095.1
1770625740,25094.6,25095.4,25088.3,25093.8
1770625800,25093.9,25093.9,25085.6,25091.6
1770625860,25091.4,25092.2,25080.9,25081.3
1770625920,25081.4,25087.3,25080.7,25082.2
1770625980,25082.8,25083.4,25061.3,25064.9
1770626040,25064.4,25078.8,25063.3,25077.8
1770626100,25078.4,25085.6,25077.8,25081.5
1770626160,25080.4,25090.5,25078.9,25090.5
1770626220,25090,25092.9,25085.5,25086.9
1770626280,25087,25097.9,25081.5,25085.6
1770626340,25085.8,25091.5,25083.6,25090.6
1770626400,25090.7,25091.8,25084.6,25090.9
1770626460,25091,25091.7,25082.1,25091.6
1770626520,25091.7,25100.9,25091.5,25093.3
1770626580,25093.2,25101.4,25087.8,25088.5
1770626640,25088.3,25088.8,25082.8,25082.8
1770626700,25083.8,25086.2,25077.8,25080.4
1770626760,25080.2,25084.9,25077.5,25084.7
1770626820,25084.9,25091.6,25082.9,25088.6
1770626880,25088.8,25092,25083.5,25085.6
1770626940,25085.9,25095.7,25085.6,25090
1770627000,25089.5,25091.9,25081.1,25082.1
1770627060,25082.3,25085.9,25081.6,25085.1
1770627120,25085.7,25096.4,25085.3,25095.8
1770627180,25095.7,25098.6,25092,25092.3
1770627240,25092.2,25094.8,25087.5,25092
1770627300,25091.6,25093.6,25088.8,25093
1770627360,25092.3,25092.8,25087.7,25089
1770627420,25088.4,25088.7,25082.4,25084.9
1770627480,25085.3,25085.3,25078.9,25079.5
1770627540,25079.2,25079.2,25071.2,25075.5
1770627600,25072.9,25089.3,25072.9,25083.3
1770627660,25083.1,25088.3,25074.4,25076.3
1770627720,25076.8,25080.3,25071.8,25077.3
1770627780,25077.1,25087.9,25077.1,25083.1
1770627840,25084.1,25095.1,25081.6,25089.1
1770627900,25089.2,25097.1,25089.2,25092.9
1770627960,25093,25094.6,25085.4,25088.1
1770628020,25088.4,25092.4,25081.5,25081.5
1770628080,25081.7,25086.7,25081.2,25086.1
1770628140,25086.3,25089,25082.1,25086.9
1770628200,25086.8,25087.3,25081.4,25083.4
1770628260,25083.6,25085.3,25075.9,25078.1
1770628320,25078.3,25079.5,25069.3,25074.3
1770628380,25074.4,25077,25070.3,25073.6
1770628440,25073.8,25075.1,25070.9,25073.2
1770628500,25071.5,25082.1,25071,25081.2
1770628560,25081.1,25081.1,25072.2,25073.1
1770628620,25072.9,25076,25064.3,25072.4
1770628680,25072.7,25077.7,25070.1,25076
1770628740,25076.2,25080.8,25071.8,25077.4
1770628800,25077.9,25082.8,25073.2,25073.2
1770628860,25072.9,25074.3,25065.9,25068.3
1770628920,25070.1,25074.1,25067.2,25070.7
1770628980,25069.5,25073.9,25066.6,25068.6
1770629040,25068.8,25072.1,25066.1,25066.6
1770629100,25066.7,25069.1,25059.2,25059.7
1770629160,25059.8,25071.5,25055.6,25070.7
1770629220,25069.4,25077.8,25066.4,25074.4
1770629280,25074.3,25074.9,25070.6,25074.1
1770629340,25073.6,25077.8,25067.3,25067.9
1770629400,25067.2,25070.6,25061.9,25068.3
1770629460,25068.5,25074.4,25067.4,25074.4
1770629520,25074.7,25075.2,25065.5,25066.5
1770629580,25066.3,25066.3,25052.6,25054.7
1770629640,25054.3,25059.5,25053.4,25057.7
1770629700,25057.8,25060.5,25046.6,25047.9
1770629760,25048,25054.3,25044.1,25051.1
1770629820,25051.6,25054.4,25044.3,25046.5
1770629880,25046.6,25046.9,25038.5,25039.7
1770629940,25039.8,25041,25034.8,25037.8
1770630000,25039.1,25039.1,25026.6,25030.4
1770630060,25030.3,25036.2,25026.8,25026.8
1770630120,25028,25033.5,25027.9,25032.8
1770630180,25032.5,25035.8,25030.9,25034.7
1770630240,25034.6,25043,25032.3,25042.5
1770630300,25042.8,25050.7,25042.4,25049.7
1770630360,25049.6,25049.6,25035.4,25035.6
1770630420,25036.2,25036.2,25031,25031.9
1770630480,25032,25038.8,25031.5,25037.7
1770630540,25037.4,25039,25030.3,25030.3
1770630600,25030.1,25032.5,25024.8,25024.9
1770630660,25024.7,25026.9,25019,25023.3
1770630720,25024,25028.7,25022.3,25024.3
1770630780,25024.2,25024.4,25016.6,25017.2
1770630840,25017.4,25025.5,25017.3,25018.5
1770630900,25018.3,25019.6,25008.7,25009.2
1770630960,25009,25010.3,24992.8,25003.5
1770631020,25003.8,25007,24997.8,24999.1
1770631080,24998.8,25003.2,24985,24989.8
1770631140,24990.1,25002.6,24987.1,25000.5
1770631200,25000.6,25005.7,24995.1,24997.6
1770631260,24996.8,25000.1,24991.7,24993.4
1770631320,24991.8,24991.8,24981.9,24981.9
1770631380,24982.9,24988.6,24979,24982.1
1770631440,24982.3,24986.9,24971.9,24972.1
1770631500,24972.6,24978.9,24967.8,24969.4
1770631560,24969.8,24973.7,24962.1,24971.6
1770631620,24973.1,24987.9,24973.1,24987.9
1770631680,24989.3,24991.5,24985.3,24987.3
