symbol,entry_time,exit_time,entry_price,exit_price,pnl,rr,exit_reason,initial_risk
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,69.03100046430315,67.90402213842664,-1097.8883711874237,-1.0061630682361655,stop_loss,1084.6282269270475
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,69.49192662920271,69.49682714509692,-1.8375555994877004,0.004135558162110571,breakeven,1062.6025219473734
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,70.41375154767718,69.4442086466435,-1077.8975888497848,-1.0073157028487207,stop_loss,1062.4593384297111
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,69.91197801317487,70.23620910432271,283.5424002843855,0.2727620151435004,stop_loss,1062.5402062405058
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,70.87875249045236,69.90884074740546,-1066.9795508032105,-1.0073615491743602,stop_loss,1051.6026361731251
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,77.22113478524345,77.22470573969706,-3.8365555338053046,0.003162076483617131,breakeven,1043.6303512382574
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,75.89870229448591,76.66740555213383,606.6255056532067,0.5870863939495651,stop_loss,1043.690850422756
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,77.5913005556379,76.44228890788214,-1057.6437887872924,-1.0067987846118376,stop_loss,1043.558988593046
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,78.37891088213239,79.95898568679264,1233.8682363028233,1.1936632889810184,stop_loss,1038.9394908784352
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,78.81839160919189,79.95894173871994,914.0666135816338,0.8860713156744452,stop_loss,1038.877974088051
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,80.20430109841483,78.84503288082941,-1051.041780272855,-1.0059355731673918,stop_loss,1038.8143610105865
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,81.49462833404542,80.46273047338487,-1066.3282654865957,-1.0079604157141522,stop_loss,1049.7216321202313
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,82.59593974522181,82.60023592212131,-3.279283729876799,0.003421675134570736,breakeven,1038.7368214558305
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,81.62208003997803,82.36485414941788,704.1902955772309,0.6853741788323416,stop_loss,1038.9747872596072
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,81.91101055145263,82.36482525636673,440.66575453873446,0.43200782203637716,stop_loss,1038.8965373854155
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,82.14878976004464,82.36480147844587,199.07255806295785,0.19923080355132913,stop_loss,1038.8155294378632
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,83.22004160199846,81.8085938348988,-1050.8847893313425,-1.0059310465105937,stop_loss,1038.6684899732181
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,83.57000307355608,83.57564608850751,-2.019437633950825,0.004030720572171265,breakeven,1041.504531413164
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,87.11259648459298,87.12705396044868,2.582243341821623,0.006240079806298844,breakeven,1041.422166721091
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,90.11296332223075,94.79139039128985,2483.929477010713,2.3900051556310054,stop_loss,1041.4088325121609
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,90.58270097460066,94.79134341752462,2255.1515062520116,2.1704696932830463,stop_loss,1041.3608914665094
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,93.93273538861956,94.79100841408321,555.4599811578969,0.5393802012977807,stop_loss,1041.3122442243016
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,94.29336090087892,94.79097235153198,346.4040198091076,0.3391410479518144,stop_loss,1041.250773620053
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,95.25441714695523,95.25995193931035,-2.75930370747159,0.003675103806129356,breakeven,1041.1838581635611
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,93.8312486921038,97.33257396741593,2239.1812913454974,2.045944034977073,stop_loss,1097.4998611705676
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,94.56742782592775,97.33250034950255,1925.9059372663319,1.7611074517111678,stop_loss,1097.439686563816
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,94.81714425768172,97.33247537785937,1773.6617426945857,1.6225574702843986,stop_loss,1097.373586547578
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,97.10534689767022,97.11688132758005,0.9414495990525467,0.005429253532407274,breakeven,1097.3064674207787
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,97.4201521737235,97.43151710735866,0.8430922281683513,0.005384451212993298,breakeven,1097.2563123241807
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,101.55966055733818,101.57026783591135,0.25081155825398405,0.0051086806338582055,breakeven,1156.611003055103
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,102.17862758636474,103.52855090555192,773.164695588991,0.6736735170063091,stop_loss,1156.5544295171196
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,102.49568228040422,103.52851920008253,657.79338138161,0.5745406657665354,stop_loss,1156.4954547116795
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,104.87672116415841,103.01700749411721,-1169.432867236043,-1.0056713847459322,stop_loss,1156.4320244096866
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,89.49780028206962,87.19257440951212,-1167.899647565689,-1.0038975191429813,stop_loss,1158.9816907976026
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,89.8337534223284,87.46224410704475,-1167.633770066224,-1.003802445166999,stop_loss,1158.9365192643402
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,95.2135345186506,91.80666094657082,-1141.7648307239726,-1.0028025806095855,stop_loss,1135.513961536036
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,93.93581063406809,93.97248257424492,6.723341926847233,0.007960821714267473,breakeven,1135.5371171623558
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,99.1942425591605,96.78760034132549,-1133.3238334190328,-1.004138744907207,stop_loss,1124.1317229539598
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,98.26063202449254,96.33751212278911,-1124.069586999049,-1.0051356791124941,stop_loss,1112.7519596753352
WMT,1970-01-01 00:00:01+00:00,1970-01-01 00:00:01+00:00,99.37297733851841,97.75451953297208,-1114.952663195409,-1.0061779117428664,stop_loss,1101.454116435378
